#ID1	ID2	Microbe	20Dim
Unspecified_Hyperlipidemia	Lupus_Erythematosus	0.0238830475600292	-0.423345237570371
Abnormal_Spine_Curvature	Lupus_Erythematosus	-0.045588428978744	0.316161685019934
General_Hypertension	Lupus_Erythematosus	-0.0658290406792034	-0.327242114853972
General_Spondylosis_Spine_Disorder	Lupus_Erythematosus	0.0172568472297538	0.0810848886543956
Osteoporosis	Lupus_Erythematosus	0.154887183891913	0.295780166406778
Benign_Colon_Neoplasm	Lupus_Erythematosus	0.100954448336513	-0.420823756217951
Benign_Oropharyngeal_Neoplasm	Lupus_Erythematosus	-0.0299289112566102	-0.382619203335461
Benign_Uterine_Neoplasm	Lupus_Erythematosus	-0.0601229645525559	0.161665705418624
Bladder_Cancer	Lupus_Erythematosus	-0.0431414126135449	-0.140749241302052
Breast_Cancer	Lupus_Erythematosus	0.17597058860364	0.0472367531560392
Colorectal_Cancer	Lupus_Erythematosus	0.00669872706779196	-0.411865883453157
Esophageal_Cancer	Lupus_Erythematosus	0.0999360005771831	-0.289882955807652
Hepatobiliary_Cancer	Lupus_Erythematosus	0.026076872884325	0.202268230315535
Non-Specific_Cardiovascular_Disease	Lupus_Erythematosus	0.0341964993296404	-0.0200105462334946
Kaposis_Sarcoma	Lupus_Erythematosus	0.0688644536327933	-0.0256389523886042
Lung_Cancer	Lupus_Erythematosus	-0.0693799339542517	-0.167196944137423
Lymphoid_Leukemia	Lupus_Erythematosus	0.0150274483671443	-0.0560696536704916
Melanoma	Lupus_Erythematosus	0.0146953030882379	0.0165716448147428
Non-Specified_Cardiac_Ischemia	Lupus_Erythematosus	-0.0655098014502618	-0.30767022784874
Non-Hodgkins_Lymphoma	Lupus_Erythematosus	-0.11168314569489	-0.102652449763891
Oro-Naso-Pharyngeal_Cancer	Lupus_Erythematosus	-0.0628246781558039	-0.385984303441495
Other_Lymphoid_Histiocytic_Cancers	Lupus_Erythematosus	-0.00127907330921991	0.236252183229124
Pancreatic_Cancer	Lupus_Erythematosus	0.0891053308858073	0.10447382938144
Stomach_Cancer	Lupus_Erythematosus	0.0596750100492774	-0.204255486632727
Thyroid_Cancer	Lupus_Erythematosus	0.0698560390972902	-0.152965592908019
ADHD	Lupus_Erythematosus	-0.041865105227613	-0.0563385260850855
Adjustment_Disorder	Lupus_Erythematosus	-0.048611720528039	-0.0756770275968127
Alzheimers_Disease	Lupus_Erythematosus	-0.00571725195856515	0.0616917204190827
Autism	Lupus_Erythematosus	-0.0908061235884994	-0.18724874928738
Bipolar_Disorder	Lupus_Erythematosus	-0.0719159232931213	0.401376361426835
Depression	Lupus_Erythematosus	-0.0794676340638406	-0.0610361145229737
Eating_Disorder	Lupus_Erythematosus	0.00984318360391956	0.0776050999697228
Pulmonary_Heart_Disease	Lupus_Erythematosus	0.051154151754223	0.306957230567869
Migraine	Lupus_Erythematosus	0.148501668803719	0.246592566492485
PTSD	Lupus_Erythematosus	-0.0211019888751207	-0.398861383577923
Schizophrenia_Related_Psychosis	Lupus_Erythematosus	0.025959739487031	0.0732263304812592
Sleep_Disorder	Lupus_Erythematosus	0.0357776416703771	-0.130814858623286
Substance_Abuse	Lupus_Erythematosus	0.0259819981527917	-0.0370670049754391
Unspecified_Childhood_Psychoses	Lupus_Erythematosus	-0.160056214974401	-0.292675878015407
Neonatal_Disease	Lupus_Erythematosus	0.063820412312296	-0.0495793254461643
Corneal_Disorders	Lupus_Erythematosus	0.114816713959645	0.0360320991984702
Glaucoma	Lupus_Erythematosus	-0.0216927367931635	-0.250370985948077
Macular_Degeneration	Lupus_Erythematosus	0.115972786660602	-0.118829361146541
Gestational_Pregnancy_Related_Disorder	Lupus_Erythematosus	0.0582365962789086	0.137275331176884
Menopausal_Disorder	Lupus_Erythematosus	0.131883869329643	0.176802047205987
Alveolar_Disease	Lupus_Erythematosus	0.107822543756593	0.258651445638196
Cystic_Fibrosis	Lupus_Erythematosus	0.0631770048241977	-0.0508066595085128
Emphysema_COPD	Lupus_Erythematosus	0.0294755899131061	-0.068526449249237
Non-Specific_Pulmonary_Disorder	Lupus_Erythematosus	0.0210604958140873	-0.0333280316861767
Sleep_Apnea	Lupus_Erythematosus	0.0808640778559307	-0.315930168644882
Bladder_Disorder	Lupus_Erythematosus	-0.00947100285428028	-0.0159308215388106
Chronic_Kidney_Disease	Lupus_Erythematosus	0.0549312769294468	0.263817692002021
Nephrotic_Syndrome	Lupus_Erythematosus	-0.0698394614918593	0.488825444472882
Non-Specific_Nephropathy	Lupus_Erythematosus	-0.0974990216719899	0.135464506669386
Urethral_Disorder	Lupus_Erythematosus	0.0790259198028398	0.0791432399454373
Urinary_Calculus	Lupus_Erythematosus	-0.00941132446803772	0.00158177976643698
Epilepsy_Related_Disorders	Lupus_Erythematosus	-9.29380036366577e-05	0.0812919583453374
Hepatobiliary_Congenital_Anomaly	Lupus_Erythematosus	-0.013453362761522	0.0606555445111106
Non-Specific_Digestive_Congenital_Anomaly	Lupus_Erythematosus	0.0530110577020642	-0.193820732733263
Non-Specific_Neurologic_Congenital_Anomaly	Lupus_Erythematosus	0.0921685876862413	-0.021403076301568
Oro-Facial_Congenital_Anomaly	Lupus_Erythematosus	0.0254875364143269	-0.19046609769949
Pubertal_Dysfunction	Lupus_Erythematosus	0.0300613440927417	0.126164859962252
Respiratory_Congenital_Anomaly	Lupus_Erythematosus	-0.000824423780032835	-0.247388076083523
Appendiceal_Disease	Lupus_Erythematosus	0.0834802589366887	-0.125792064023405
Diverticulosis_Diverticulitis	Lupus_Erythematosus	-0.0422453982150924	-0.300725321500932
Esophageal_Disease	Lupus_Erythematosus	0.0314433572628892	-0.262047339809044
Functional_Digestive_Disorder	Lupus_Erythematosus	0.0765618779664039	-0.112728455287177
Hirschsprungs_Disease	Lupus_Erythematosus	0.0644629704871257	-0.235198289003767
Non-Specific_Gastrointestinal_Disorder	Lupus_Erythematosus	-1.00473126795342e-05	-0.221802213117096
Brain_Damage	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0793814156351862	0.404235400362786
Pancreatic_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0164496519104895	-0.0765963435482929
Growth_Hormone_Deficiency	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0111732728318604	0.409060522851672
Hyperaldosteronism	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0327112967416883	0.12595916876375
Type_II_Diabetes_Mellitus	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0889332440900896	-0.0202865226293731
Unspecified_Diabetes_Mellitus	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0700797207276927	0.106291777941005
Huntingtons_Chorea	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00534399100035742	0.170515133599012
General_Thrombocytopenia	Multiple_Sclerosis_Other_Demyelinating_Disease	0.245710060722354	0.109960889899371
Hereditary_Hemoglobin_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.204117225404367	-0.137425141558937
Non-Specific_Anemia	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0443146507228876	-0.249198369272425
Purpura_Other_Hemorrhagic_Conditions	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0451095979788938	0.25818481586939
Spleen_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0541616403033876	-0.282995032186126
Motor_Neuron_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0426584952129537	0.178452626579133
Biliary_Tract_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.132225728294315	-0.200041698248471
Chronic_Liver_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.110688572890207	-0.3829781001303
Non-Specific_Liver_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0578852386110282	-0.318419127348174
Allergic_Rhinitis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.15090706909823	0.0673558495584687
Asthma	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0998586850210174	-0.0644830197203577
Atopic_Contact_Dermatitis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0642316825904964	-0.128119746012877
Autoimmune_Lymphoproliferative_Syndrome	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0395220680293818	-0.044350742630494
Autoimmune_Polyglandular_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0481180410302976	0.194018332604337
Behcets_Syndrome	Multiple_Sclerosis_Other_Demyelinating_Disease	0.125074168999286	0.091559876214622
Chronic_Sinusitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0268905841171694	0.109014449534775
Chronic_Tonsillitis_Adenoiditis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.017541558762905	-0.319815646529952
Common_Variable_Immunodeficiency	Multiple_Sclerosis_Other_Demyelinating_Disease	0.117691205274389	0.294005061298967
Congenital_Neutropenia	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0213305258771393	-0.233229202351019
Parkinsons_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.200369734618312	0.0498284403258955
Cystitis_Urethritis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00288508600345599	0.333819076527095
Eye_Inflammation	Multiple_Sclerosis_Other_Demyelinating_Disease	0.06369369994791	0.0348342286900059
Familial_Mediterranean_Fever	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.133041951632621	-0.402471026240002
Gastritis_Duodenitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.223294247947928	-0.680970484120042
Graves_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0447131930879704	-0.0306087830267509
Crohns_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.075920013796688	-0.035798030864792
IBS	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0566954174320708	-0.228723985741737
IgA_Immunodeficiency	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00488232019704709	0.109319537462847
Inflammatory_Spondylopathies	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0197951961493049	0.304477929438941
Lupus_Erythematosus	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00228676349305114	0.32254044410764
Multiple_Sclerosis_Other_Demyelinating_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	1	1
Myasthenia_Gravis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.109625954663847	0.237713167156247
Non-Specific_Immune-Related_Skin_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0115830616561577	-0.00853333266554259
Spinal_Chord_Degeneration	Multiple_Sclerosis_Other_Demyelinating_Disease	0.227536707257574	0.491031600147012
Psoriasis_Related_Disorders	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0232079891215325	-0.247218006369368
Reactive_Arthritis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0162526760231996	-0.158515625863195
Rheumatoid_Arthritis_Related_Conditions	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0786104364264451	0.139273085430795
Sjogrens_Syndrome	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0414909100991716	0.19284539029163
Thyroiditis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.137394131496602	0.190046051557167
Type_I_Diabetes_Mellitus	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0698444739600016	0.168978060447656
Ulcerative_Colitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.121770534082355	-0.123914284870263
Unspecified_Hepatitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0392195306949413	-0.202229988773821
Unspecified_Immune_Deficiency	Multiple_Sclerosis_Other_Demyelinating_Disease	0.192784141703676	0.287092610615605
Upper_Respiratory_Inflammation	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0868468419365645	-0.255649003049769
Vasculitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0359651900679226	0.310819262201729
Acute_Bronchitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0427979911189871	-0.270021965992281
Arthropod-Borne_Diseases	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0559435363746034	0.262463698149219
Ear_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.01732822966398	-0.364867695090596
Encephalitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.123533667779363	0.642461631671883
Escherichia_Coli_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00114467430086338	0.270292962333331
Eye_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0491580867453123	-0.171896793134438
Fungal_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0958360935095966	0.0563405639969943
Gastrointestinal_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	0.136315164304386	-0.432402355565382
General_Bacterial_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00967450245157033	0.288734877734675
General_Viral_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	0.208946178939879	-0.367822179072572
HIV	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00629684122005733	0.2255305568696
Influenza	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0760543718764229	-0.291539578804048
Other_Viral_Hepatitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0321315482199085	-0.240661310234149
Parasitic_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0181269859122371	-0.244297969769727
Pneumonia	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0112221062092362	-0.0781676352078621
Poliomyelitis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0611669321011174	0.0243511086097582
Aneurysm	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0496590778280045	-0.176910280370984
STI	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0298060705200715	0.258876922525117
Spirochetal_Infection	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00742054240306644	-0.140965619121699
Tuberculosis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.149643240785088	0.109123721558829
Viral_Hepatitis_C	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0772701341837711	-0.27420074553188
Viral_Warts_HPV	Multiple_Sclerosis_Other_Demyelinating_Disease	0.038036918016529	-0.155714423185672
Acne	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00470543797356176	0.123337809734142
Alopecia	Multiple_Sclerosis_Other_Demyelinating_Disease	0.135513389694524	0.0881318083250738
Dyschromia	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0342302524909313	0.0839373307977204
Atherosclerosis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.117783501751686	-0.191324798233359
Lichen	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0379838325760868	0.0157698815538533
Non-Specific_Dental_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.010368741283031	-0.176084870159447
Non-Specific_Soft_Tissue_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00530837305723865	0.0759310061167939
Oral_Soft_Tissue_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0296463192165216	-0.181500808800127
Radiation_Sensitivity	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0718586614387502	-0.229921700388917
Rosacea	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0161075166463884	0.0877671202626178
Seborrheic_Dermatitis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0107964654810172	-0.0538198181607945
Cardiac_Dysrhythmia	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0546162425870326	0.00704364884890618
Copper_Metabolism_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.167270341964241	-0.133377556400209
Gout_Related_Crystal_Arthropathies	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0350301092360118	-0.242511617479771
Cerebrovascular_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0448936835004506	0.218993254359007
Malnutrition	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0220853422771514	-0.0388860293435888
Metabolic_Syndrome_X	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0846281082443566	-0.0145762773409931
Deep_Vein_Thrombosis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0463695221301024	0.160733597457399
Unspecified_Hyperlipidemia	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0273824545718581	-0.194154069434683
Abnormal_Spine_Curvature	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0230942601351082	0.0772491007382308
General_Hypertension	Multiple_Sclerosis_Other_Demyelinating_Disease	0.250793780132755	-0.195918549403844
General_Spondylosis_Spine_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0869984571871988	0.143374472955826
Osteoporosis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.183499067233091	0.0596381864427713
Benign_Colon_Neoplasm	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0128285707717708	-0.602474185235482
Benign_Oropharyngeal_Neoplasm	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0210734691147766	-0.210697777133408
Benign_Uterine_Neoplasm	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0332364813819733	0.030552051134743
Bladder_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0712150274939009	0.128941156199034
Breast_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0229608581473016	-0.130201998410659
Colorectal_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	0.105216478325179	-0.0652817087979796
Esophageal_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	0.178441488754114	-0.349397014907323
Hepatobiliary_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0141538857543336	-0.096202713147422
Non-Specific_Cardiovascular_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0147035192676744	-0.0944124390906018
Kaposis_Sarcoma	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.000643905438918011	-0.129091444642941
Lung_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0198466926511707	-0.0620701361244406
Lymphoid_Leukemia	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0152743321864558	0.192605917658436
Melanoma	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.12233077508582	0.193985682202414
Non-Specified_Cardiac_Ischemia	Multiple_Sclerosis_Other_Demyelinating_Disease	0.267686079663503	-0.221410944683566
Non-Hodgkins_Lymphoma	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0285728940326328	-0.212854970107183
Oro-Naso-Pharyngeal_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0397356340077617	-0.249398594317793
Other_Lymphoid_Histiocytic_Cancers	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.000686725355337842	-0.202346882665486
Pancreatic_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0578422597979677	0.0627219738294413
Stomach_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	0.109613725887678	-0.240727295160611
Thyroid_Cancer	Multiple_Sclerosis_Other_Demyelinating_Disease	0.10068251276157	-0.0943088520830935
ADHD	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00544696109289866	0.0485575006781761
Adjustment_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.158340789670603	0.254340875000717
Alzheimers_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0293345203916621	0.173374506530048
Autism	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00339831890847287	-0.0018057986424746
Bipolar_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.320495788429447	0.165099634919224
Depression	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0703594237421632	0.319248207110096
Eating_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.151885836401804	-0.0819559589296184
Pulmonary_Heart_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0437719496604307	-0.0323542914918916
Migraine	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0876484993121936	0.306796047099255
PTSD	Multiple_Sclerosis_Other_Demyelinating_Disease	0.15898881150981	0.120515898732786
Schizophrenia_Related_Psychosis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.170352466281313	0.143073889436827
Sleep_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0798766090387281	-0.0458207395183936
Substance_Abuse	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0267176214751588	-0.0575914511792139
Unspecified_Childhood_Psychoses	Multiple_Sclerosis_Other_Demyelinating_Disease	0.136261682593284	0.0879491116658923
Neonatal_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0652346879932792	-0.178209674660812
Corneal_Disorders	Multiple_Sclerosis_Other_Demyelinating_Disease	0.286536078695711	0.0410380522134071
Glaucoma	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0746195663780611	0.0819086858850173
Macular_Degeneration	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0125306421559173	0.0479990562234415
Gestational_Pregnancy_Related_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0192384421667181	0.164651214863308
Menopausal_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0522828695986011	0.135656662207206
Alveolar_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00292590291813945	-0.0257913208151833
Cystic_Fibrosis	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0698008878969652	0.228791420388255
Emphysema_COPD	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0551904848839544	-0.0604737872243657
Non-Specific_Pulmonary_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0961382225726897	-0.167642495372325
Sleep_Apnea	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0158408381871089	-0.200612747564516
Bladder_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00027355788459978	0.395758345702137
Chronic_Kidney_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.112767587381758	-0.127460106451095
Nephrotic_Syndrome	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0505929504780926	0.0286332702729244
Non-Specific_Nephropathy	Multiple_Sclerosis_Other_Demyelinating_Disease	0.274617218984189	-0.11552668180972
Urethral_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0049593107634947	0.290681377684744
Urinary_Calculus	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0361819651252079	0.135010781735058
Epilepsy_Related_Disorders	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0881702557632422	0.236674347851477
Hepatobiliary_Congenital_Anomaly	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0758781037612201	-0.159034153541433
Non-Specific_Digestive_Congenital_Anomaly	Multiple_Sclerosis_Other_Demyelinating_Disease	0.111442941176773	-0.673804186062631
Non-Specific_Neurologic_Congenital_Anomaly	Multiple_Sclerosis_Other_Demyelinating_Disease	0.252960196481206	0.157864656604112
Oro-Facial_Congenital_Anomaly	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0348042701444444	-0.352355748787688
Pubertal_Dysfunction	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0373809215456374	0.266759639078125
Respiratory_Congenital_Anomaly	Multiple_Sclerosis_Other_Demyelinating_Disease	0.030306613170552	-0.334427029162838
Appendiceal_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00867573242056463	-0.441473229757881
Diverticulosis_Diverticulitis	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0364566566728664	-0.56408055850355
Esophageal_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	0.0317279029167861	-0.613036943554233
Functional_Digestive_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.00182508363824047	-0.53043954956171
Hirschsprungs_Disease	Multiple_Sclerosis_Other_Demyelinating_Disease	-0.0481685308437612	-0.501729554547959
Non-Specific_Gastrointestinal_Disorder	Multiple_Sclerosis_Other_Demyelinating_Disease	0.00153099701316922	-0.636236600892013
Brain_Damage	Myasthenia_Gravis	0.173268954485319	0.328933626168476
Pancreatic_Disease	Myasthenia_Gravis	0.0609090562409492	0.24842923904258
Growth_Hormone_Deficiency	Myasthenia_Gravis	0.311709967440102	0.326655713381048
Hyperaldosteronism	Myasthenia_Gravis	0.150384399840829	0.297358557664872
Type_II_Diabetes_Mellitus	Myasthenia_Gravis	0.0914615361725759	-0.182238642538721
Unspecified_Diabetes_Mellitus	Myasthenia_Gravis	0.0814389590442881	0.112331056538268
Huntingtons_Chorea	Myasthenia_Gravis	0.0888419593640725	0.136881897778651
General_Thrombocytopenia	Myasthenia_Gravis	-0.115282095099102	-0.189019663511089
Hereditary_Hemoglobin_Disease	Myasthenia_Gravis	0.0463556434593324	-0.057800384115784
Non-Specific_Anemia	Myasthenia_Gravis	0.00981718351734566	-0.218802709746876
Purpura_Other_Hemorrhagic_Conditions	Myasthenia_Gravis	-0.143037059097491	-0.124918325492347
Spleen_Disease	Myasthenia_Gravis	-0.01965430094366	-0.0130213040507607
Motor_Neuron_Disease	Myasthenia_Gravis	-0.105496199535455	0.685765895335943
Biliary_Tract_Disease	Myasthenia_Gravis	-0.0307983415248787	-0.0133717670925292
Chronic_Liver_Disease	Myasthenia_Gravis	-0.0468946258304399	-0.119217305521012
Non-Specific_Liver_Disease	Myasthenia_Gravis	-0.0872706217156906	-0.122445321863719
Allergic_Rhinitis	Myasthenia_Gravis	0.0147227117483197	-0.0119737569807351
Asthma	Myasthenia_Gravis	-0.00472674763908315	-0.000751480957486913
Atopic_Contact_Dermatitis	Myasthenia_Gravis	0.0827999737318704	-0.307354259256397
Autoimmune_Lymphoproliferative_Syndrome	Myasthenia_Gravis	0.0369725124017509	-0.32293355761486
Autoimmune_Polyglandular_Disorder	Myasthenia_Gravis	-0.190657080562819	-0.104837845829657
Behcets_Syndrome	Myasthenia_Gravis	-0.0931202331956679	-0.0626174447387868
Chronic_Sinusitis	Myasthenia_Gravis	0.0643357869387549	0.00844545528043281
Chronic_Tonsillitis_Adenoiditis	Myasthenia_Gravis	0.0120547898689696	0.100944079160112
Common_Variable_Immunodeficiency	Myasthenia_Gravis	-0.0269387103952587	0.156385085593724
Congenital_Neutropenia	Myasthenia_Gravis	-0.0134860761720374	-0.668851970790125
Parkinsons_Disease	Myasthenia_Gravis	0.0370008566127424	0.395838550044793
Cystitis_Urethritis	Myasthenia_Gravis	0.0153852782015632	-0.187921030097931
Eye_Inflammation	Myasthenia_Gravis	-0.0102315732775001	0.147897745996847
Familial_Mediterranean_Fever	Myasthenia_Gravis	-0.0494361202563921	-0.41619762211289
Gastritis_Duodenitis	Myasthenia_Gravis	0.121910965327302	-0.0553653491700962
Graves_Disease	Myasthenia_Gravis	0.0553826975805199	0.13041707087688
Crohns_Disease	Myasthenia_Gravis	0.0607310951660847	0.0512984310956651
IBS	Myasthenia_Gravis	-0.0213344495771589	-0.104079092937886
IgA_Immunodeficiency	Myasthenia_Gravis	-0.0274396744371705	-0.203670132712806
Inflammatory_Spondylopathies	Myasthenia_Gravis	0.228326933614458	0.0911180919899171
Lupus_Erythematosus	Myasthenia_Gravis	0.0403378330040573	0.14285484136969
Multiple_Sclerosis_Other_Demyelinating_Disease	Myasthenia_Gravis	-0.109625954663847	0.237713167156247
Myasthenia_Gravis	Myasthenia_Gravis	1	1
Non-Specific_Immune-Related_Skin_Disorder	Myasthenia_Gravis	-0.0034869966233799	-0.150836769517009
Spinal_Chord_Degeneration	Myasthenia_Gravis	-0.159481891141451	0.34202538215266
Psoriasis_Related_Disorders	Myasthenia_Gravis	-0.0303884172454083	-0.281843227996371
Reactive_Arthritis	Myasthenia_Gravis	0.163656961360712	0.254018545022463
Rheumatoid_Arthritis_Related_Conditions	Myasthenia_Gravis	0.0765780844458075	0.183088622699478
